[Header]2013-01-21 10:23:20,736 [5] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Enter
2013-01-21 10:24:28,307 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnBitFromDB - Enter
2013-01-21 10:24:28,307 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnBitFromDB - Exit
2013-01-21 10:24:28,307 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnBitFromDB - Enter
2013-01-21 10:24:28,307 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnBitFromDB - Exit
2013-01-21 10:24:28,307 [10] INFO  CDPW.DUSAForm [(null)] - DUSAForm-Page_Load - Exit
2013-01-21 10:24:28,307 [10] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-21 10:24:28,307 [10] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-21 10:24:28,307 [10] INFO  CDPW.DUSAForm [(null)] - DUSAForm-Page_LoadComplete - Enter
2013-01-21 10:24:28,307 [10] INFO  CDPW.DUSAForm [(null)] - DUSAForm-Page_LoadComplete - Exit
2013-01-21 10:24:31,076 [10] INFO  CDPW.cdpmysettings [(null)] - cdpmysettings-Page_Load - Enter
2013-01-21 10:24:31,135 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-21 10:24:31,136 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-21 10:24:31,137 [10] INFO  CDPW.DAL.Lists [(null)] - Lists-Regions - Enter
2013-01-21 10:24:31,186 [10] INFO  CDPW.DAL.Lists [(null)] - Lists-Regions - Exit
2013-01-21 10:24:31,187 [10] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Enter
2013-01-21 10:24:31,213 [10] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Exit
2013-01-21 10:24:31,213 [10] INFO  CDPW.DAL.Lists [(null)] - Lists-Countries - Enter
2013-01-21 10:24:31,219 [10] INFO  CDPW.DAL.Lists [(null)] - Lists-Countries - Exit
2013-01-21 10:24:31,219 [10] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Enter
2013-01-21 10:24:31,220 [10] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Exit
2013-01-21 10:24:31,221 [10] INFO  CDPW.cdpmysettings [(null)] - cdpmysettings-Page_Load - Exit
2013-01-21 10:24:31,222 [10] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-21 10:24:31,222 [10] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
[Footer][Header]2013-01-21 10:27:40,582 [4] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Enter
2013-01-21 10:27:40,609 [4] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Exit
2013-01-21 10:27:40,612 [4] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-21 10:27:40,613 [4] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-21 10:28:09,137 [4] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Enter
2013-01-21 10:28:09,137 [4] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Exit
2013-01-21 10:28:09,137 [4] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-21 10:28:09,137 [4] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-21 10:28:09,143 [4] INFO  CDPW.cdplogin [(null)] - cdplogin-btnLogin_Click - Enter
2013-01-21 10:28:09,151 [4] INFO  CDPW.DAL.Users [(null)] - Users-Login_Authenticate - Enter
2013-01-21 10:28:09,483 [4] INFO  CDPW.DAL.Users [(null)] - Users-Login_Authenticate - Exit
2013-01-21 10:28:09,486 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-21 10:28:09,486 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-21 10:28:09,486 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-21 10:28:09,486 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-21 10:28:09,486 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-21 10:28:09,486 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-21 10:28:09,486 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-21 10:28:09,486 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-21 10:28:09,487 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-21 10:28:09,487 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-21 10:28:09,487 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-21 10:28:09,487 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-21 10:28:09,487 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-21 10:28:09,487 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-21 10:28:09,488 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-21 10:28:09,488 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-21 10:28:09,488 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-21 10:28:09,488 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-21 10:28:09,488 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-21 10:28:09,488 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-21 10:28:09,489 [4] INFO  CDPW.cdplogout [(null)] - cdplogout-UserData_Delete - Enter
2013-01-21 10:28:09,496 [4] INFO  CDPW.cdplogout [(null)] - cdplogout-UserData_Delete - Exit
2013-01-21 10:28:09,496 [4] INFO  CDPW.cdplogin [(null)] - cdplogin-btnLogin_Click - Exit
2013-01-21 10:28:09,525 [12] INFO  CDPW.cdpselectpay [(null)] - cdpselectpay-Page_Load - Enter
2013-01-21 10:28:09,556 [12] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-21 10:28:09,556 [12] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-21 10:28:11,072 [11] INFO  CDPW.DUSAForm [(null)] - DUSAForm-Page_Load - Enter
2013-01-21 10:28:11,075 [11] INFO  CDPW.DAL.FormUSA [(null)] - FormUSA-Form_Get - Enter
2013-01-21 10:28:11,087 [11] INFO  CDPW.DAL.FormUSA [(null)] - FormUSA-Form_Get - Exit
2013-01-21 10:28:11,106 [11] INFO  CDPW.DAL.Lists [(null)] - Lists-Countries - Enter
2013-01-21 10:28:11,112 [11] INFO  CDPW.DAL.Lists [(null)] - Lists-Countries - Exit
2013-01-21 10:28:11,114 [11] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Enter
2013-01-21 10:28:11,116 [11] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Exit
2013-01-21 10:28:11,117 [11] INFO  CDPW.DAL.Lists [(null)] - Lists-Regions - Enter
2013-01-21 10:28:11,124 [11] INFO  CDPW.DAL.Lists [(null)] - Lists-Regions - Exit
2013-01-21 10:28:11,124 [11] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Enter
2013-01-21 10:28:11,124 [11] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Exit
2013-01-21 10:28:11,124 [11] INFO  CDPW.DAL.Lists [(null)] - Lists-Countries - Enter
2013-01-21 10:28:11,130 [11] INFO  CDPW.DAL.Lists [(null)] - Lists-Countries - Exit
2013-01-21 10:28:11,130 [11] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Enter
2013-01-21 10:28:11,132 [11] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Exit
2013-01-21 10:28:11,132 [11] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnBitFromDB - Enter
2013-01-21 10:28:11,132 [11] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnBitFromDB - Exit
2013-01-21 10:28:11,132 [11] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnBitFromDB - Enter
2013-01-21 10:28:11,132 [11] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnBitFromDB - Exit
2013-01-21 10:28:11,132 [11] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnBitFromDB - Enter
2013-01-21 10:28:11,132 [11] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnBitFromDB - Exit
2013-01-21 10:28:11,132 [11] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnBitFromDB - Enter
2013-01-21 10:28:11,132 [11] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnBitFromDB - Exit
2013-01-21 10:28:11,132 [11] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnBitFromDB - Enter
2013-01-21 10:28:11,132 [11] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnBitFromDB - Exit
2013-01-21 10:28:11,132 [11] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnBitFromDB - Enter
2013-01-21 10:28:11,132 [11] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnBitFromDB - Exit
2013-01-21 10:28:11,133 [11] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnBitFromDB - Enter
2013-01-21 10:28:11,133 [11] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnBitFromDB - Exit
2013-01-21 10:28:11,133 [11] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnBitFromDB - Enter
2013-01-21 10:28:11,133 [11] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnBitFromDB - Exit
2013-01-21 10:28:11,133 [11] INFO  CDPW.DUSAForm [(null)] - DUSAForm-Page_Load - Exit
2013-01-21 10:28:11,133 [11] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-21 10:28:11,134 [11] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-21 10:28:11,134 [11] INFO  CDPW.DUSAForm [(null)] - DUSAForm-Page_LoadComplete - Enter
2013-01-21 10:28:11,134 [11] INFO  CDPW.DUSAForm [(null)] - DUSAForm-Page_LoadComplete - Exit
2013-01-21 10:28:15,911 [11] INFO  CDPW.cdpmysettings [(null)] - cdpmysettings-Page_Load - Enter
2013-01-21 10:28:15,916 [11] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-21 10:28:15,917 [11] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-21 10:28:15,917 [11] INFO  CDPW.DAL.Lists [(null)] - Lists-Regions - Enter
2013-01-21 10:28:15,938 [11] INFO  CDPW.DAL.Lists [(null)] - Lists-Regions - Exit
2013-01-21 10:28:15,938 [11] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Enter
2013-01-21 10:28:15,966 [11] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Exit
2013-01-21 10:28:15,966 [11] INFO  CDPW.DAL.Lists [(null)] - Lists-Countries - Enter
2013-01-21 10:28:15,972 [11] INFO  CDPW.DAL.Lists [(null)] - Lists-Countries - Exit
2013-01-21 10:28:15,972 [11] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Enter
2013-01-21 10:28:15,974 [11] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Exit
2013-01-21 10:28:15,975 [11] INFO  CDPW.cdpmysettings [(null)] - cdpmysettings-Page_Load - Exit
2013-01-21 10:28:15,975 [11] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-21 10:28:15,975 [11] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-21 10:29:06,406 [4] INFO  CDPW.cdpmysettings [(null)] - cdpmysettings-Page_Load - Enter
2013-01-21 10:29:06,406 [4] INFO  CDPW.cdpmysettings [(null)] - cdpmysettings-Page_Load - Exit
2013-01-21 10:29:06,406 [4] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-21 10:29:06,406 [4] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-21 10:29:06,407 [4] INFO  CDPW.cdpmysettings [(null)] - cdpmysettings-btnSaveForm_Click - Enter
2013-01-21 10:29:06,411 [4] INFO  CDPW.cdpmysettings [(null)] - cdpmysettings-MSettings_Update - Enter
2013-01-21 10:29:06,418 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-21 10:29:06,418 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-21 10:29:06,419 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Enter
2013-01-21 10:29:06,419 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Exit
2013-01-21 10:29:06,944 [4] INFO  CDPW.cdpmysettings [(null)] - cdpmysettings-MSettings_Update - Exit
2013-01-21 10:29:06,944 [4] INFO  CDPW.cdpmysettings [(null)] - cdpmysettings-btnSaveForm_Click - Exit
[Footer][Header]2013-01-21 12:35:22,451 [4] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Enter
2013-01-21 12:35:22,451 [14] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Enter
2013-01-21 12:35:22,478 [4] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Exit
2013-01-21 12:35:22,478 [14] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Exit
2013-01-21 12:35:22,742 [4] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-21 12:35:22,742 [14] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-21 12:35:22,743 [14] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-21 12:35:22,743 [4] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-21 12:35:49,872 [5] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Enter
