[Header]2013-01-27 10:34:14,766 [4] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Enter
2013-01-27 10:34:43,578 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-27 10:34:43,578 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-27 10:34:43,578 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-27 10:34:43,578 [4] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-27 10:34:43,585 [4] INFO  CDPW.cdplogin [(null)] - cdplogin-btnNoSignUp_Click - Exit
2013-01-27 10:34:43,611 [11] INFO  CDPW.cdpselectpay [(null)] - cdpselectpay-Page_Load - Enter
2013-01-27 10:34:43,611 [11] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-27 10:34:43,611 [11] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-27 10:39:00,132 [12] INFO  CDPW.DUSAForm [(null)] - DUSAForm-Page_Load - Enter
2013-01-27 10:39:00,132 [12] INFO  CDPW.DUSAForm [(null)] - DUSAForm-Page_Load - Redirect to Login
2013-01-27 10:39:00,273 [12] ERROR CDPW.DUSAForm [(null)] - DUSAForm-Page_Load - Error
System.Threading.ThreadAbortException: Thread was being aborted.
   at System.Threading.Thread.AbortInternal()
   at System.Threading.Thread.Abort(Object stateInfo)
   at System.Web.HttpResponse.End()
   at System.Web.HttpResponse.Redirect(String url, Boolean endResponse, Boolean permanent)
   at System.Web.HttpResponse.Redirect(String url, Boolean endResponse)
   at CDPW.DUSAForm.Page_Load(Object sender, EventArgs e) in K:\Works\Projects\CDPW\CDPW\DUSAForm.aspx.cs:line 205
2013-01-27 10:39:00,642 [16] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Enter
2013-01-27 10:39:00,643 [16] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Exit
2013-01-27 10:39:00,643 [16] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-27 10:39:00,643 [16] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-27 10:39:11,614 [12] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Enter
2013-01-27 10:39:11,614 [12] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Exit
2013-01-27 10:39:11,614 [12] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-27 10:39:11,614 [12] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
[Footer][Header]2013-01-27 10:51:07,229 [4] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Enter
2013-01-27 10:51:07,257 [4] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Exit
2013-01-27 10:51:07,367 [4] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-27 10:51:07,367 [4] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-27 10:52:46,120 [4] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Enter
2013-01-27 10:52:46,120 [4] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Exit
2013-01-27 10:52:46,120 [4] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-27 10:52:46,120 [4] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-27 10:52:56,200 [5] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Enter
2013-01-27 10:52:56,200 [5] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Exit
2013-01-27 10:52:56,200 [5] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-27 10:52:56,200 [5] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-27 10:52:59,798 [5] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Enter
2013-01-27 10:52:59,798 [5] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Exit
2013-01-27 10:52:59,798 [5] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-27 10:52:59,798 [5] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-27 10:52:59,801 [5] INFO  CDPW.cdplogin [(null)] - cdplogin-btnNoSignUp_Click - Enter
2013-01-27 10:52:59,804 [5] INFO  CDPW.DAL.Users [(null)] - Users-Add_NoUser - Enter
2013-01-27 10:53:02,130 [5] INFO  CDPW.DAL.Users [(null)] - Users-Add_NoUser - Exit
2013-01-27 10:53:02,132 [5] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-27 10:53:02,132 [5] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-27 10:53:02,132 [5] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-27 10:53:02,132 [5] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-27 10:53:02,132 [5] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-27 10:53:02,132 [5] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-27 10:53:02,132 [5] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-27 10:53:02,132 [5] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-27 10:53:02,132 [5] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-27 10:53:02,133 [5] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-27 10:53:02,133 [5] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-27 10:53:02,133 [5] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-27 10:53:02,133 [5] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-27 10:53:02,133 [5] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-27 10:53:02,133 [5] INFO  CDPW.cdplogin [(null)] - cdplogin-btnNoSignUp_Click - Exit
2013-01-27 10:53:02,163 [10] INFO  CDPW.cdpselectpay [(null)] - cdpselectpay-Page_Load - Enter
2013-01-27 10:53:02,163 [10] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-27 10:53:02,163 [10] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-27 11:01:01,379 [13] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Enter
2013-01-27 11:01:01,383 [13] INFO  CDPW.DAL.FormCanada [(null)] - FormCanada-Form_Get - Enter
2013-01-27 11:01:16,016 [13] INFO  CDPW.DAL.FormCanada [(null)] - FormCanada-Form_Get - Exit
2013-01-27 11:01:16,246 [13] INFO  CDPW.DAL.Lists [(null)] - Lists-Regions - Enter
2013-01-27 11:01:17,765 [13] INFO  CDPW.DAL.Lists [(null)] - Lists-Regions - Exit
2013-01-27 11:01:17,766 [13] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Enter
2013-01-27 11:01:18,036 [13] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Exit
2013-01-27 11:01:18,037 [13] INFO  CDPW.DAL.Lists [(null)] - Lists-Countries - Enter
2013-01-27 11:01:18,147 [13] INFO  CDPW.DAL.Lists [(null)] - Lists-Countries - Exit
2013-01-27 11:01:18,147 [13] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Enter
2013-01-27 11:01:18,149 [13] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Exit
2013-01-27 11:01:18,150 [13] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Exit
2013-01-27 11:01:18,150 [13] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-27 11:01:18,150 [13] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-27 11:01:18,151 [13] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_LoadComplete - Enter
2013-01-27 11:01:18,151 [13] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_LoadComplete - Exit
2013-01-27 11:06:03,962 [13] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Enter
2013-01-27 11:06:03,963 [13] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Exit
2013-01-27 11:06:03,963 [13] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-27 11:06:03,963 [13] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-27 11:06:03,964 [13] INFO  CDPW.DCANForm [(null)] - DCANForm-ddlCountry_SelectedIndexChanged - Enter
2013-01-27 11:06:03,964 [13] INFO  CDPW.DAL.Lists [(null)] - Lists-Regions - Enter
2013-01-27 11:06:03,972 [13] INFO  CDPW.DAL.Lists [(null)] - Lists-Regions - Exit
2013-01-27 11:06:03,972 [13] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Enter
2013-01-27 11:06:03,973 [13] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Exit
2013-01-27 11:06:03,973 [13] INFO  CDPW.DCANForm [(null)] - DCANForm-ddlCountry_SelectedIndexChanged - Exit
2013-01-27 11:06:03,973 [13] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_LoadComplete - Enter
2013-01-27 11:06:03,973 [13] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_LoadComplete - Exit
2013-01-27 11:06:08,251 [12] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Enter
2013-01-27 11:06:08,252 [12] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Exit
2013-01-27 11:06:08,252 [12] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-27 11:06:08,252 [12] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-27 11:06:08,252 [12] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_LoadComplete - Enter
2013-01-27 11:06:08,252 [12] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_LoadComplete - Exit
2013-01-27 11:06:08,254 [12] INFO  CDPW.DCANForm [(null)] - DCANForm-RaiseCallbackEvent - Enter
2013-01-27 11:06:08,254 [12] INFO  CDPW.DCANForm [(null)] - DCANForm-RaiseCallbackEvent - Exit
2013-01-27 11:06:11,320 [16] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Enter
2013-01-27 11:06:11,321 [16] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Exit
2013-01-27 11:06:11,321 [16] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-27 11:06:11,321 [16] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-27 11:06:11,365 [16] INFO  CDPW.DCANForm [(null)] - DCANForm-btnSaveForm_Click - Enter
2013-01-27 11:06:11,407 [16] INFO  CDPW.DAL.FormCanada [(null)] - FormCanada-Form_AddInfo - Enter
2013-01-27 11:06:11,414 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:11,414 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:11,414 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:11,414 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:11,415 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Enter
2013-01-27 11:06:11,415 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Exit
2013-01-27 11:06:11,415 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Enter
2013-01-27 11:06:11,415 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Exit
2013-01-27 11:06:11,415 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:11,415 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:11,415 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Enter
2013-01-27 11:06:11,415 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Exit
2013-01-27 11:06:11,415 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:11,416 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:11,416 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Enter
2013-01-27 11:06:11,416 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Exit
2013-01-27 11:06:11,416 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Enter
2013-01-27 11:06:11,416 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Exit
2013-01-27 11:06:11,416 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Enter
2013-01-27 11:06:11,416 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Exit
2013-01-27 11:06:11,416 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:11,416 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:13,841 [16] INFO  CDPW.DAL.FormCanada [(null)] - FormCanada-Form_AddInfo - Exit
2013-01-27 11:06:13,844 [16] INFO  CDPW.DAL.FormCanada [(null)] - FormCanada-Form_AddInfo_Person - Enter
2013-01-27 11:06:13,848 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:13,848 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:13,848 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:13,848 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:13,848 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:13,848 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:13,848 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:13,848 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:13,848 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2013-01-27 11:06:13,849 [16] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2013-01-27 11:06:14,789 [16] INFO  CDPW.DAL.FormCanada [(null)] - FormCanada-Form_AddInfo_Person - Exit
2013-01-27 11:06:15,858 [16] ERROR CDPW.DCANForm [(null)] - DCANForm-btnSaveForm_Click - Error
System.Threading.ThreadAbortException: Thread was being aborted.
   at System.Threading.Thread.AbortInternal()
   at System.Threading.Thread.Abort(Object stateInfo)
   at System.Web.HttpResponse.End()
   at System.Web.HttpResponse.Redirect(String url, Boolean endResponse, Boolean permanent)
   at System.Web.HttpResponse.Redirect(String url)
   at CDPW.DCANForm.btnSaveForm_Click(Object sender, EventArgs e) in K:\Works\Projects\CDPW\CDPW\DCANForm.aspx.cs:line 303
2013-01-27 11:06:16,063 [15] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Enter
2013-01-27 11:06:16,064 [15] INFO  CDPW.DAL.FormCanada [(null)] - FormCanada-Form_Get - Enter
2013-01-27 11:06:16,135 [15] INFO  CDPW.DAL.FormCanada [(null)] - FormCanada-Form_Get - Exit
2013-01-27 11:06:16,135 [15] INFO  CDPW.DAL.Lists [(null)] - Lists-Regions - Enter
2013-01-27 11:06:28,410 [15] INFO  CDPW.DAL.Lists [(null)] - Lists-Regions - Exit
2013-01-27 11:06:28,411 [15] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Enter
2013-01-27 11:06:28,411 [15] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Exit
2013-01-27 11:06:28,411 [15] INFO  CDPW.DAL.Lists [(null)] - Lists-Countries - Enter
2013-01-27 11:06:28,504 [15] INFO  CDPW.DAL.Lists [(null)] - Lists-Countries - Exit
2013-01-27 11:06:28,504 [15] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Enter
2013-01-27 11:06:28,506 [15] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Exit
2013-01-27 11:06:28,506 [15] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-27 11:06:28,506 [15] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-27 11:06:28,506 [15] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-27 11:06:28,506 [15] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-27 11:06:28,520 [15] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-27 11:06:28,520 [15] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-27 11:06:28,520 [15] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-27 11:06:28,520 [15] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-27 11:06:28,520 [15] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-27 11:06:28,520 [15] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-27 11:06:28,520 [15] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Exit
2013-01-27 11:06:28,520 [15] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-27 11:06:28,520 [15] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-27 11:06:28,520 [15] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_LoadComplete - Enter
2013-01-27 11:06:28,520 [15] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_LoadComplete - Exit
2013-01-27 11:06:28,601 [9] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Enter
2013-01-27 11:06:28,633 [9] INFO  CDPW.DAL.FormCanada [(null)] - FormCanada-Form_Get - Enter
2013-01-27 11:06:28,683 [9] INFO  CDPW.DAL.FormCanada [(null)] - FormCanada-Form_Get - Exit
2013-01-27 11:06:28,683 [9] INFO  CDPW.DAL.Lists [(null)] - Lists-Regions - Enter
2013-01-27 11:06:28,690 [9] INFO  CDPW.DAL.Lists [(null)] - Lists-Regions - Exit
2013-01-27 11:06:28,690 [9] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Enter
2013-01-27 11:06:28,690 [9] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Exit
2013-01-27 11:06:28,691 [9] INFO  CDPW.DAL.Lists [(null)] - Lists-Countries - Enter
2013-01-27 11:06:28,698 [9] INFO  CDPW.DAL.Lists [(null)] - Lists-Countries - Exit
2013-01-27 11:06:28,698 [9] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Enter
2013-01-27 11:06:28,699 [9] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Exit
2013-01-27 11:06:28,700 [9] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-27 11:06:28,700 [9] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-27 11:06:28,700 [9] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-27 11:06:28,700 [9] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-27 11:06:28,700 [9] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-27 11:06:28,700 [9] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-27 11:06:28,700 [9] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-27 11:06:28,700 [9] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-27 11:06:28,700 [9] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2013-01-27 11:06:28,700 [9] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2013-01-27 11:06:28,700 [9] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Exit
2013-01-27 11:06:28,700 [9] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-27 11:06:28,700 [9] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-27 11:06:28,700 [9] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_LoadComplete - Enter
2013-01-27 11:06:28,700 [9] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_LoadComplete - Exit
2013-01-27 11:06:28,831 [12] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Enter
2013-01-27 11:06:28,832 [12] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Exit
2013-01-27 11:06:28,832 [12] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2013-01-27 11:06:28,832 [12] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2013-01-27 11:06:28,832 [12] INFO  CDPW.DCANForm [(null)] - DCANForm-btnSaveForm_Click - Enter
2013-01-27 11:06:28,832 [12] INFO  CDPW.DAL.FormCanada [(null)] - FormCanada-Form_AddInfo - Enter
